message_idx,dt_utc,symbol,side,leverage,entry_a,entry_b,sl,tp1,tp2,tp3,raw_text,entry_low,entry_high,entry_mid,zone_pct,sl_extra_pct,tp1_pct,tp2_pct,tp3_pct
793,2025-06-24T12:25:50+00:00,BCH,long,30,464.29,429.19,409.76,471.6,486.38,502.59,"заходжу в bch long 30x
📈
📣
точка входу: 464.29 - 429.19
✅
тейк-профіт: 471.60,486.38,502.59
🤚
стоп-лосс: 409.76
✍️
на графіку бачимо бичий htf raid, також зміну характеру ціни, знаходимось в бичому наративі, зверху buy side liquidity, зараз знаходимось в зоні ltf блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",429.19,464.29,446.74,0.07856919013296329,0.04527132505417183,0.01574447005104569,0.047578022356716654,0.08249154623188083
797,2025-06-25T12:00:42+00:00,ETC,long,30,16.355,14.976,14.419,16.528,17.085,17.509,"заходжу в etc long 30x
📈
📣
точка входу: 16.355 - 14.976
✅
тейк-профіт: 16.528,17.085,17.509
🤚
стоп-лосс: 14.419
✍️
на графіку бачимо бичий htf raid, також зміну характеру ціни, знаходимось в бичому наративі, зверху buy side liquidity, зараз знаходимось в зоні ltf блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",14.976,16.355,15.665500000000002,0.08802783185981931,0.0371928418803419,0.010577804952613774,0.04463466829715686,0.07055946193824518
804,2025-06-27T11:54:32+00:00,SOL,long,30,142.209,129.237,124.495,143.999,148.617,158.596,"заходжу в sol long 30x
📈
📣
точка входу: 142.209 - 129.237
✅
тейк-профіт: 143.999,148.617,158.596
🤚
стоп-лосс: 124.495
✍️
на графіку бачимо бичий htf raid, також зміну характеру ціни, знаходимось в бичому наративі, зверху buy side liquidity, зараз знаходимось в зоні ltf блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",129.237,142.209,135.723,0.09557702084392482,0.03669227852704714,0.012587107707669642,0.04506043921270796,0.11523180670702979
813,2025-06-30T10:55:52+00:00,LINK,short,25,13.217,14.227,14.655,12.99,12.734,12.35,"заходжу в link short 25x
📈
📣
точка входу: 13.217 - 14.227
✅
тейк-профіт: 12.990,12.734,12.350
🤚
стоп-лосс: 14.655
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",13.217,14.227,13.722000000000001,0.07360443084098525,0.03008364377591896,0.01717485057123404,0.03654384504804423,0.0655973367632595
818,2025-07-01T11:37:18+00:00,MKR,short,25,1901.0,2049.8,2127.5,1876.5,1818.2,1729.5,"заходжу в mkr short 25x
📈
📣
точка входу: 1901.0 - 2049.8
✅
тейк-профіт: 1876.5,1818.2,1729.5
🤚
стоп-лосс: 2127.5
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",1901.0,2049.8,1975.4,0.07532651614862822,0.03790613718411543,0.012887953708574434,0.04355602314571276,0.09021567596002104
825,2025-07-02T11:17:30+00:00,SUI,long,30,2.7426,2.5193,2.411,2.8087,2.897,2.9699,"заходжу в sui long 30x
📈
📣
точка входу: 2.7426 - 2.5193
✅
тейк-профіт: 2.8087,2.8970,2.9699
🤚
стоп-лосс: 2.4110
✍️
на графіку бачимо бичий htf raid, також зміну характеру ціни, знаходимось в бичому наративі, зверху buy side liquidity, зараз знаходимось в зоні ltf блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",2.5193,2.7426,2.63095,0.08487428495410405,0.04298813162386371,0.024101217822504212,0.05629694450521398,0.08287756143805151
834,2025-07-04T11:11:57+00:00,NEAR,short,25,2.1878,2.3691,2.4449,2.1467,2.099,2.0078,"заходжу в near short 25x
📈
📣
точка входу: 2.1878 - 2.3691
✅
тейк-профіт: 2.1467,2.0990,2.0078
🤚
стоп-лосс: 2.4449
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",2.1878,2.3691,2.2784500000000003,0.07957163861396992,0.03199527246633747,0.018785995063534205,0.04058871926135844,0.08227443093518609
845,2025-07-07T10:46:47+00:00,AVAX,short,25,18.197,19.591,20.154,17.965,17.365,16.653,"заходжу в avax short 25x
📈
📣
точка входу: 18.197 - 19.591
✅
тейк-профіт: 17.965,17.365,16.653
🤚
стоп-лосс: 20.154
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",18.197,19.591,18.894,0.07378003599026156,0.02873768567199218,0.012749354289168508,0.04572182227839758,0.08484915095894931
851,2025-07-08T11:37:55+00:00,ADA,long,30,0.5827,0.53873,0.51714,0.59326,0.60614,0.62002,"заходжу в ada long 30x
📈
📣
точка входу: 0.58270 - 0.53873
✅
тейк-профіт: 0.59326,0.60614,0.62002
🤚
стоп-лосс: 0.51714
✍️
на графіку бачимо бичий htf raid, також зміну характеру ціни, знаходимось в бичому наративі, зверху buy side liquidity, зараз знаходимось в зоні ltf блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",0.53873,0.5827,0.5607150000000001,0.07841773449970119,0.040075733669927414,0.018122533035867538,0.04022653166294837,0.06404667925175908
856,2025-07-09T11:53:32+00:00,PENDLE,short,25,3.4339,3.662,3.7797,3.3882,3.3112,3.2495,"заходжу в pendle short 25x
📈
📣
точка входу: 3.4339 - 3.6620
✅
тейк-профіт: 3.3882,3.3112,3.2495
🤚
стоп-лосс: 3.7797
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",3.4339,3.662,3.54795,0.06429064671148127,0.03214090660841074,0.013308483065901766,0.0357319665686246,0.053699874777949304
862,2025-07-10T11:20:53+00:00,FET,long,30,0.7016,0.634,0.6007,0.7127,0.7347,0.7608,"заходжу в fet long 30x
📈
📣
точка входу: 0.7016 - 0.6340
✅
тейк-профіт: 0.7127,0.7347,0.7608
🤚
стоп-лосс: 0.6007
✍️
на графіку бачимо бичий htf raid, також зміну характеру ціни, знаходимось в бичому наративі, зверху buy side liquidity, зараз знаходимось в зоні ltf блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",0.634,0.7016,0.6678,0.10122791254866727,0.05252365930599368,0.01582098061573546,0.04717787913340937,0.0843785632839225
876,2025-07-14T11:28:36+00:00,FET,long,30,0.7469,0.6809,0.655,0.7598,0.7801,0.8112,"заходжу в fet long 30x
📈
📣
точка входу: 0.7469 - 0.6809
✅
тейк-профіт: 0.7598,0.7801,0.8112
🤚
стоп-лосс: 0.6550
✍️
на графіку бачимо бичий htf raid, також зміну характеру ціни, знаходимось в бичому наративі, зверху buy side liquidity, зараз знаходимось в зоні ltf блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",0.6809,0.7469,0.7139,0.09244992295839762,0.03803789102658235,0.017271388405409056,0.04445039496585889,0.0860891685633954
881,2025-07-15T11:32:09+00:00,APT,short,25,4.8364,5.3129,5.4882,4.7644,4.6865,4.5756,"заходжу в apt short 25x
📈
📣
точка входу: 4.8364 - 5.3129
✅
тейк-профіт: 4.7644,4.6865,4.5756
🤚
стоп-лосс: 5.4882
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",4.8364,5.3129,5.07465,0.09389810134689086,0.032995162717160124,0.014887106111984133,0.030994127863700392,0.053924406583409266
886,2025-07-16T12:13:19+00:00,PYTH,long,30,0.1227,0.1129,0.1071,0.1256,0.1271,0.1307,"заходжу в pyth long 30x
📈
📣
точка входу: 0.1227 - 0.1129
✅
тейк-профіт: 0.1256,0.1271,0.1307
🤚
стоп-лосс: 0.1071
✍️
на графіку бачимо бичий htf raid, також зміну характеру ціни, знаходимось в бичому наративі, зверху buy side liquidity, зараз знаходимось в зоні ltf блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",0.1129,0.1227,0.1178,0.08319185059422753,0.05137289636846767,0.023634881825590755,0.03585982070089639,0.06519967400163004
895,2025-07-18T11:06:26+00:00,VET,short,25,0.02771,0.03055,0.03165,0.02732,0.02553,0.02333,"заходжу в vet short 25x
📈
📣
точка входу: 0.02771 - 0.03055
✅
тейк-профіт: 0.02732,0.02553,0.02333
🤚
стоп-лосс: 0.03165
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",0.02771,0.03055,0.02913,0.09749399244764854,0.036006546644844414,0.014074341392998846,0.07867195958137849,0.15806568025983395
